6.70000,6.40000,0.04800,251.00000,0.99560,10.00000
5.70000,6.30000,0.06900,182.00000,0.99391,9.75000
7.50000,7.10000,0.03100,141.00000,0.99397,10.60000
5.90000,3.60000,0.04000,194.00000,0.99120,11.60000
6.90000,1.00000,0.05300,148.00000,0.99270,9.40000
7.60000,2.10000,0.04600,165.00000,0.99360,10.10000
7.00000,5.10000,0.04800,168.00000,0.99450,10.40000
6.80000,17.50000,0.04200,114.00000,0.99784,9.50000
7.20000,1.00000,0.04500,140.00000,0.99000,12.70000
7.00000,8.60000,0.04500,221.00000,0.99540,10.40000
7.20000,1.20000,0.03700,95.00000,0.98914,12.50000
7.20000,11.00000,0.04700,178.00000,0.99760,8.70000
6.80000,12.80000,0.06200,171.00000,0.99808,9.00000
7.20000,7.10000,0.05400,224.00000,0.99660,10.10000
7.00000,2.60000,0.04300,90.00000,0.99047,11.20000
6.70000,5.30000,0.03600,165.00000,0.99122,12.20000
7.20000,18.95000,0.03800,155.00000,0.99990,9.00000
6.90000,1.40000,0.03600,55.00000,0.99090,11.50000
8.10000,10.20000,0.04800,141.00000,0.99720,10.30000
6.80000,2.80000,0.08800,185.00000,0.99280,12.00000
7.40000,15.10000,0.03000,153.00000,0.99530,12.00000
7.50000,4.80000,0.05000,87.00000,0.99400,9.90000
7.10000,9.60000,0.05400,162.00000,0.99620,9.40000
7.30000,13.50000,0.03900,165.00000,0.99820,8.70000
7.80000,9.20000,0.05800,199.00000,0.99720,9.30000
5.60000,2.00000,0.04100,73.00000,0.98981,11.60000
7.30000,12.90000,0.04900,152.00000,0.99840,9.10000
7.80000,7.50000,0.04400,160.00000,0.99600,10.00000
6.20000,7.40000,0.09500,195.00000,0.99773,9.20000
6.50000,13.30000,0.04400,224.00000,0.99720,9.50000
8.00000,8.20000,0.04000,60.00000,0.99560,9.50000
6.90000,7.00000,0.03900,175.00000,0.99376,11.40000
6.80000,1.30000,0.03400,98.00000,0.99058,11.30000
6.80000,15.10000,0.06000,162.00000,0.99705,10.50000
6.00000,0.80000,0.03700,95.00000,0.99032,10.90000
6.00000,5.70000,0.03800,189.50000,0.99480,10.60000
6.80000,4.70000,0.03100,134.00000,0.99270,10.60000
6.40000,2.50000,0.03200,84.00000,0.99168,11.50000
5.50000,8.70000,0.06000,102.00000,0.99400,10.40000
6.80000,2.70000,0.04200,83.00000,0.99114,12.00000
6.10000,1.85000,0.03100,111.00000,0.98966,11.80000
6.90000,9.80000,0.04000,191.00000,0.99710,9.20000
5.80000,4.75000,0.03300,94.00000,0.99100,11.80000
6.00000,15.50000,0.03600,134.00000,0.99408,13.00000
6.80000,3.50000,0.08600,130.00000,0.99300,9.60000
7.20000,1.60000,0.05000,135.00000,0.99200,11.00000
5.80000,4.30000,0.03200,115.00000,0.98946,13.00000
8.10000,7.80000,0.04900,152.00000,0.99540,10.00000
7.10000,16.90000,0.05600,158.00000,0.99980,9.60000
7.10000,10.70000,0.04400,90.00000,0.99590,10.90000
7.60000,1.20000,0.04000,104.00000,0.99200,10.80000
7.50000,7.00000,0.03600,161.00000,0.99380,11.00000
8.00000,4.00000,0.05000,133.00000,0.99418,9.70000
5.90000,5.80000,0.04100,155.00000,0.99450,10.50000
7.60000,3.95000,0.04400,131.00000,0.99120,12.80000
7.60000,10.00000,0.03600,182.00000,0.99670,9.60000
6.80000,14.20000,0.03800,164.00000,0.99750,9.60000
6.20000,2.50000,0.04100,82.00000,0.99065,11.80000
6.20000,1.60000,0.03500,106.00000,0.98914,12.90000
7.00000,2.00000,0.03000,136.00000,0.99320,10.20000
6.70000,15.70000,0.03600,179.00000,0.99790,9.60000
5.90000,1.00000,0.04300,100.00000,0.99033,11.40000
7.80000,7.70000,0.04700,98.00000,0.99510,9.60000
6.20000,1.70000,0.09300,161.00000,0.99240,11.00000
6.60000,3.30000,0.03400,99.00000,0.99031,12.30000
7.00000,1.80000,0.04500,142.00000,0.99140,10.80000
8.00000,10.80000,0.05100,157.00000,0.99570,11.40000
5.20000,1.70000,0.03300,74.00000,0.99002,12.30000
7.20000,2.00000,0.03300,114.00000,0.99060,12.30000
7.10000,13.60000,0.05600,197.00000,0.99780,9.30000
7.00000,10.30000,0.03900,98.00000,0.99564,9.80000
6.70000,2.40000,0.04600,187.00000,0.99520,10.40000
6.50000,4.80000,0.05200,142.00000,0.99460,9.20000
7.80000,1.20000,0.03600,99.00000,0.99000,12.10000
6.00000,17.80000,0.04700,111.00000,0.99896,8.90000
5.60000,1.25000,0.03400,129.00000,0.98984,12.00000
6.90000,13.50000,0.03800,118.00000,0.99546,10.70000
6.20000,1.30000,0.05400,183.00000,0.99266,10.10000
6.80000,13.90000,0.04700,162.00000,0.99830,9.00000
7.30000,2.30000,0.04800,87.00000,0.99044,12.00000
6.10000,4.70000,0.03500,116.00000,0.99100,12.60000
6.40000,2.20000,0.02500,134.00000,0.99200,10.60000
7.00000,10.70000,0.09800,91.00000,0.99657,9.30000
7.10000,15.60000,0.04400,176.00000,0.99960,9.00000
7.00000,6.90000,0.06600,162.00000,0.99561,9.50000
7.20000,11.40000,0.03400,174.00000,0.99773,9.00000
8.00000,1.20000,0.03200,78.00000,0.99210,10.40000
6.30000,2.80000,0.02800,107.00000,0.99080,11.80000
6.70000,4.00000,0.03400,88.00000,0.99016,13.00000
6.50000,17.30000,0.04600,110.00000,0.99828,9.20000
8.50000,17.85000,0.05100,243.00000,1.00050,9.20000
6.10000,1.90000,0.02800,138.00000,0.99140,11.70000
7.20000,10.00000,0.09300,197.00000,0.99810,9.00000
8.10000,1.30000,0.03500,126.00000,0.99232,9.80000
6.30000,5.90000,0.03400,152.00000,0.99642,8.50000
6.60000,2.00000,0.02300,86.00000,0.99000,12.50000
6.10000,1.40000,0.04600,131.00000,0.99184,10.50000
7.00000,1.30000,0.04300,131.00000,0.99176,11.00000
6.20000,1.50000,0.02800,117.00000,0.99300,9.70000
7.10000,2.80000,0.03300,153.00000,0.98990,12.70000
6.60000,1.80000,0.03500,148.00000,0.99196,10.20000
8.30000,1.50000,0.03900,98.00000,0.99215,11.00000
6.00000,1.00000,0.03200,96.00000,0.98960,12.30000
6.90000,5.95000,0.08100,303.00000,0.99705,9.40000
6.90000,11.20000,0.04300,142.00000,0.99750,8.70000
8.90000,0.80000,0.02400,128.00000,0.98984,12.40000
6.60000,2.90000,0.03500,101.00000,0.98916,12.50000
6.80000,7.60000,0.05200,143.00000,0.99590,9.00000
7.60000,10.40000,0.09600,177.00000,0.99830,9.10000
6.00000,12.40000,0.04800,147.00000,0.99720,8.90000
7.30000,13.70000,0.05000,197.00000,0.99850,8.70000
6.50000,8.50000,0.05100,138.00000,0.99430,10.70000
7.20000,0.80000,0.04000,121.00000,0.99220,10.00000
6.60000,1.10000,0.13300,136.00000,0.99320,9.10000
7.70000,11.20000,0.03100,167.00000,0.99480,11.30000
6.40000,1.10000,0.05500,160.00000,0.99405,9.10000
7.70000,11.00000,0.04000,117.00000,0.99815,9.20000
6.70000,1.35000,0.06100,218.00000,0.99388,9.50000
9.10000,2.00000,0.05900,112.00000,0.99580,10.10000
7.10000,6.50000,0.04100,111.00000,0.99260,12.20000
6.60000,7.40000,0.05200,128.00000,0.99388,10.00000
9.40000,10.70000,0.02900,111.00000,0.99580,10.60000
6.20000,7.80000,0.05600,244.00000,0.99560,9.00000
8.60000,15.55000,0.05700,366.50000,1.00010,11.00000
7.60000,1.30000,0.03500,86.00000,0.99080,11.30000
6.40000,7.20000,0.04700,151.00000,0.99604,9.20000
7.50000,1.70000,0.03100,109.00000,0.99060,12.50000
6.50000,8.90000,0.08300,171.00000,0.99650,9.00000
6.00000,1.20000,0.03200,148.00000,0.99185,11.20000
6.00000,3.10000,0.04100,144.00000,0.98944,12.80000
7.10000,2.40000,0.04200,122.00000,0.99400,10.50000
8.30000,10.00000,0.04200,169.00000,0.99820,9.30000
7.10000,1.40000,0.04500,157.00000,0.99160,10.50000
6.20000,4.40000,0.06600,207.00000,0.99390,9.80000
8.20000,4.10000,0.03000,100.00000,0.99110,12.80000
6.60000,7.40000,0.04300,151.00000,0.99460,10.20000
6.80000,18.30000,0.04600,142.00000,1.00000,8.70000
6.70000,1.20000,0.03600,86.00000,0.99058,11.40000
7.90000,5.20000,0.05100,157.00000,0.99530,10.60000
5.90000,1.20000,0.04900,117.00000,0.99134,11.50000
7.30000,9.90000,0.03100,161.00000,0.99370,11.20000
8.30000,17.10000,0.04900,213.00000,1.00060,9.30000
7.40000,13.20000,0.06700,178.00000,0.99760,9.00000
7.30000,4.60000,0.02800,114.00000,0.99100,13.20000
6.60000,2.20000,0.02600,104.00000,0.99140,11.10000
6.20000,4.80000,0.05400,97.00000,0.99424,9.30000
6.50000,13.00000,0.05300,123.00000,0.99708,9.30000
6.50000,5.90000,0.04500,162.00000,0.99482,9.30000
7.10000,12.60000,0.04400,118.00000,0.99726,10.00000
6.80000,13.00000,0.04700,160.00000,0.99705,9.60000
6.40000,8.10000,0.05400,181.00000,0.99540,9.40000
6.60000,9.00000,0.05300,178.00000,0.99685,8.90000
6.50000,13.55000,0.05300,113.00000,0.99544,11.00000
8.80000,1.90000,0.04000,121.00000,0.99530,9.90000
5.90000,1.60000,0.05700,128.00000,0.99240,10.10000
6.00000,1.40000,0.06600,128.00000,0.99340,9.30000
8.60000,1.80000,0.04000,187.00000,0.99560,9.50000
6.60000,4.80000,0.13800,168.00000,0.99510,9.30000
7.70000,6.90000,0.04100,163.00000,0.99520,10.50000
7.40000,11.80000,0.05300,173.00000,0.99699,9.80000
6.40000,9.10000,0.04400,127.00000,0.99326,11.00000
6.60000,5.60000,0.04600,140.00000,0.99299,11.00000
8.00000,7.10000,0.04500,169.00000,0.99590,10.60000
6.10000,2.90000,0.04700,440.00000,0.99314,10.50000
6.50000,4.00000,0.03800,97.00000,0.99026,12.60000
7.20000,14.30000,0.05800,194.00000,0.99790,9.00000
6.40000,7.90000,0.05000,180.00000,0.99514,9.60000
7.40000,1.50000,0.03400,126.00000,0.99180,10.60000
7.30000,12.70000,0.04000,140.00000,0.99800,9.60000
7.30000,1.50000,0.05000,156.00000,0.99460,9.40000
6.90000,2.30000,0.03300,82.00000,0.99132,11.20000
6.50000,1.95000,0.03800,166.00000,0.98900,12.90000
6.20000,1.20000,0.02900,75.00000,0.98920,12.80000
7.00000,1.50000,0.03600,122.00000,0.99260,11.20000
7.40000,1.40000,0.04900,173.00000,0.99335,9.30000
6.90000,3.30000,0.04100,124.00000,0.99428,9.30000
6.00000,7.30000,0.03900,104.00000,0.99252,11.00000
7.50000,1.40000,0.03200,161.00000,0.99154,10.50000
7.10000,6.20000,0.03200,134.00000,0.99300,10.90000
7.70000,2.30000,0.04900,178.00000,0.99310,10.60000
7.00000,1.40000,0.03700,120.00000,0.99180,11.10000
6.50000,6.70000,0.18500,151.00000,0.99528,9.30000
7.60000,1.60000,0.04000,155.00000,0.99300,11.30000
6.20000,4.80000,0.03700,138.00000,0.99174,11.20000
6.80000,11.90000,0.05200,149.00000,0.99544,10.40000
8.10000,6.60000,0.03300,141.00000,0.99180,13.30000
7.90000,4.50000,0.03000,114.00000,0.99200,12.40000
8.10000,7.40000,0.03700,156.00000,0.99592,10.60000
5.80000,3.90000,0.02600,105.00000,0.98963,12.75000
7.40000,15.50000,0.05000,135.00000,0.99840,8.70000
5.90000,6.00000,0.03400,127.00000,0.99200,12.50000
5.90000,2.00000,0.03000,142.00000,0.98892,12.90000
6.30000,7.40000,0.05300,149.00000,0.99472,9.80000
5.70000,12.50000,0.04900,106.00000,0.99691,9.40000
7.40000,13.70000,0.05600,168.00000,0.99825,8.70000
6.60000,2.30000,0.04100,102.00000,0.99221,10.90000
6.60000,17.30000,0.04700,118.00000,0.99906,8.80000
6.20000,13.10000,0.04600,204.00000,0.99745,9.60000
5.90000,1.60000,0.03700,115.00000,0.99076,11.40000
7.40000,1.20000,0.03500,97.00000,0.99245,9.70000
6.50000,17.10000,0.05000,138.00000,1.00010,8.80000
8.10000,3.80000,0.05100,129.00000,0.99280,11.50000
5.80000,1.30000,0.05600,121.00000,0.99080,11.40000
6.60000,11.90000,0.04000,159.00000,0.99622,9.80000
6.60000,5.60000,0.03900,68.00000,0.99163,11.10000
7.20000,1.00000,0.03700,74.00000,0.99180,11.00000
6.20000,1.70000,0.03200,130.00000,0.99110,11.20000
6.60000,1.10000,0.06800,124.00000,0.99140,11.00000
6.00000,6.80000,0.04900,93.00000,0.99280,11.00000
8.20000,1.10000,0.03300,81.00000,0.99230,10.40000
8.70000,1.60000,0.04600,130.00000,0.99420,9.80000
7.40000,13.20000,0.06700,178.00000,0.99760,9.00000
6.40000,1.50000,0.04200,87.00000,0.98972,12.20000
7.20000,2.00000,0.02900,63.00000,0.99076,12.50000
6.60000,12.20000,0.04800,245.00000,0.99750,9.30000
5.50000,0.90000,0.04000,103.00000,0.99026,11.20000
6.40000,3.50000,0.19700,180.00000,0.99420,9.10000
5.80000,6.30000,0.04200,138.00000,0.99382,9.70000
5.80000,1.10000,0.04700,131.00000,0.99200,10.40000
7.60000,2.50000,0.05900,115.00000,0.99328,9.80000
6.60000,0.80000,0.03400,113.00000,0.99165,10.50000
7.60000,1.30000,0.05600,176.00000,0.99434,9.50000
6.70000,1.20000,0.15200,120.00000,0.99312,9.20000
6.90000,4.40000,0.02900,107.00000,0.99347,10.40000
6.80000,12.80000,0.06200,171.00000,0.99808,9.00000
6.70000,1.90000,0.03800,138.00000,0.98930,12.20000
5.90000,5.70000,0.04600,87.00000,0.99340,10.20000
8.00000,2.40000,0.02900,119.00000,0.98944,12.90000
5.00000,1.50000,0.04900,97.00000,0.99170,10.70000
6.20000,2.20000,0.03600,128.00000,0.99010,11.60000
6.10000,4.70000,0.03000,140.00000,0.99042,12.50000
6.70000,7.50000,0.03600,124.00000,0.99123,12.40000
6.80000,8.10000,0.03400,203.00000,0.99610,8.90000
7.20000,1.60000,0.04400,101.00000,0.99471,10.00000
6.40000,8.20000,0.05400,182.00000,0.99538,9.50000
7.10000,3.50000,0.02800,91.00000,0.99022,12.10000
6.50000,7.60000,0.05000,189.00000,0.99660,8.60000
8.90000,1.00000,0.02800,24.00000,0.99260,9.90000
7.80000,1.80000,0.04200,167.00000,0.99080,12.10000
4.70000,1.90000,0.03600,106.00000,0.98746,14.00000
6.40000,1.30000,0.05300,186.00000,0.99211,10.80000
6.70000,10.40000,0.03800,182.00000,0.99628,8.90000
6.80000,17.50000,0.04200,114.00000,0.99784,9.50000
7.10000,8.50000,0.03000,191.00000,0.99338,12.20000
8.50000,16.20000,0.07400,197.00000,0.99800,9.80000
5.80000,1.00000,0.03500,86.00000,0.98993,11.70000
7.40000,6.80000,0.02000,113.00000,0.99338,10.80000
7.40000,6.85000,0.05900,131.00000,0.99520,9.70000
6.30000,1.40000,0.17200,108.00000,0.99320,9.90000
5.00000,18.60000,0.03900,128.00000,0.99850,10.20000
