-0.75527600,-1.08983283,0.20213413,0.69657579,0.26002346,-1.15597075,-0.20144438,2.11319764,-0.16753081,0.62654182,0.95132615,-0.52933983,1.29093005,-1.29434961,-1.45289494,-0.93104547,1.29093005,1.66933874
0.73953616,1.49821453,-0.12028585,-0.29486928,0.96149203,-1.84532055,-3.55974808,-2.67379762,3.15380031,3.43339633,-2.07374284,0.78532250,-0.67463269,3.70382902,-5.53494888,5.15684790,-0.67463269,-0.71573011
1.48198278,-2.00628675,-1.37603940,-0.79924825,-2.46803881,-4.97859774,0.12096854,2.24821088,2.53858963,-0.68041051,3.49139596,0.33771742,3.60739923,4.51184528,-0.17571408,1.49899837,3.60739923,1.39955817
0.64415861,-5.85209132,-0.26400361,-0.08379813,2.41347641,0.71975917,1.73872228,3.60672079,-0.77614557,4.47076244,4.77445153,-2.68467054,1.51009882,-1.39524539,0.68386117,-2.64744674,1.51009882,-3.08865114
0.32354860,1.44465389,1.88603982,-1.86633401,1.22758501,-1.34244543,-0.67649290,5.69875942,1.96961769,-2.09952877,4.56051640,-0.20181291,-0.28808856,3.54111444,3.22713439,-4.26145724,-0.28808856,0.39385163
1.53000539,5.08374511,-6.16913871,-1.07469373,0.65401968,-0.41014747,-5.72924805,-1.82989929,3.52247543,-0.68413916,3.27987914,-6.13514656,0.14923322,2.86219229,4.06624037,2.26081704,0.14923322,-2.63756966
-1.47118786,-3.16356357,0.72749860,-2.73269676,0.42520090,-3.47902553,4.15392676,-1.96863842,-0.28524080,-0.95989239,-9.44415174,-4.95443167,-4.74198948,-1.11469268,-0.08176848,1.60058197,-4.74198948,1.52029000
2.75520400,-0.98300229,2.59918893,1.61524904,0.63578075,0.84852797,2.29283058,4.38727465,-2.58424713,-4.00656138,-1.35349482,2.59134614,-5.45369122,1.85143388,1.03054497,-0.39699908,-5.45369122,1.30572164
-0.72603522,0.48506104,-0.39881788,7.89442500,-0.76880576,1.02867494,4.96720329,1.26835282,0.11628707,-1.63556462,5.29959199,-3.19556487,-0.89935779,0.81588484,-0.15889128,2.20786255,-0.89935779,-0.53013149
0.60682073,-0.00113806,1.62308378,-1.31263943,-1.46371173,2.56938093,1.27514610,0.10576109,-2.87499408,-0.53506656,-1.55970924,3.45200721,-0.69120157,-2.42313242,-2.50378733,2.40679624,-0.69120157,2.19507637
-2.30802984,-4.36031702,0.52679242,-0.55346065,2.05692122,0.27645802,4.06359968,-2.00826809,-2.59694366,-5.45619218,-0.78258590,-6.17038190,1.16162177,-2.22106345,-4.40142168,1.58812630,1.16162177,-1.22451840
1.73753721,-0.76470287,-2.11984030,-0.53612137,-0.21575252,1.73338727,1.36310628,2.28123512,-1.66466135,-0.34853234,-0.03832838,2.95212887,-2.92698019,-0.37254006,-0.67363411,1.53561021,-2.92698019,2.02654716
0.71168992,4.77979287,-1.08174042,2.82206815,-4.62288795,0.81864743,-1.71343854,-1.29260760,4.08079533,-1.23479257,-5.31280899,0.41011149,0.06202252,-2.42761591,0.72500720,3.63131448,0.06202252,4.45398297
1.21124619,-0.41403137,1.59928887,2.15899858,1.27678056,-2.35230312,3.92755081,-5.70118179,-0.73381222,0.31386749,-13.63061880,-0.71144297,-4.37282641,-3.98285172,1.96927837,0.30518874,-4.37282641,1.65389099
3.33390070,0.20444181,1.11868510,-2.62100169,-0.06589779,3.53612326,1.77251654,0.76618933,-1.87224274,-1.47979883,1.93865563,-0.24702565,-1.15879056,1.31992031,3.28499726,-1.75345457,-1.15879056,1.51106203
-4.23615883,-0.59634560,-3.51686423,-0.87684050,-1.56224965,-0.37532104,-5.01035516,-0.59957756,-2.10082782,-2.87808799,6.25021880,-3.59565083,4.72705986,3.51729611,2.50093142,-0.73475103,4.72705986,0.49087431
1.91310543,3.00904104,3.67946894,1.57245348,4.18539244,2.25848077,2.67870026,-1.55365110,-6.19014359,-2.98672882,9.59951848,-0.68170755,1.34206318,1.16219082,-2.18958100,-5.55467337,1.34206318,-1.16760462
-0.74964011,-0.15899468,-3.85533850,5.83101066,-2.95298503,0.28298772,-0.70308096,-0.36337041,7.28312797,-0.79434436,-4.11849413,-4.64877489,-3.32835577,0.50612234,0.14608935,3.02704976,-3.32835577,-2.56325298
-1.23386038,-0.05464618,2.18265403,0.61202931,2.06197364,2.53507334,-6.58932731,-6.55406165,-1.32773596,1.09187184,0.81910934,-4.09171825,3.82641965,-0.59138582,-7.00259992,-0.44387281,3.82641965,-4.71332242
0.13399897,1.96295495,1.15027585,2.32975611,4.10210719,0.73625928,0.47336600,0.34387705,-0.30596554,-4.01477292,3.95877301,-1.12900530,2.64303403,-0.79678270,1.41324172,-3.51377041,2.64303403,-2.22715946
6.06403106,3.71304933,0.88910875,0.30465625,1.29825161,-0.12780896,-2.86842099,3.34078846,-2.93030545,4.36387572,14.12828601,2.38189069,-1.20242799,6.11527708,-3.50149868,0.49818825,-1.20242799,-4.36806012
2.29434243,0.99877220,-1.03255412,-0.82031522,-1.75359762,1.35238911,-2.47116453,2.62567627,-0.05100684,0.32368296,5.33981982,-3.28242503,0.25586072,1.10115742,-0.23975673,2.12703765,0.25586072,-0.30197153
0.13651382,0.06145563,-0.88975598,1.29184097,-2.93983142,-0.09143012,0.12813812,0.27181827,0.67206476,2.09990961,1.21610560,-3.87309341,1.76250552,0.19423124,0.89770481,3.05647599,1.76250552,4.20433973
-1.19411143,3.97436433,-1.34172360,-1.24546948,-0.45926956,-2.13563364,1.98132336,1.06012837,-0.81687616,2.51004899,2.50270632,2.29248755,-0.82985779,-2.75422229,0.54492021,1.18350107,-0.82985779,-0.44532787
3.18210911,2.47516462,-0.28725771,-4.56765422,-0.38925730,-1.46071896,1.07427002,2.16130902,-2.21690113,2.56311923,3.55564084,3.27945170,-0.34529978,-1.63371939,-0.62422300,-1.10120885,-0.34529978,1.49843760
-3.10533008,-0.51554338,-0.01479330,0.72151874,-0.95786648,-2.58728042,0.20323980,1.98541528,0.24070970,2.81366296,-1.97999268,-1.04660631,-1.37057048,-1.64310582,-0.01090027,-1.06427542,-1.37057048,2.63492857
-3.63455998,1.04461917,1.00312391,0.41764386,-0.82600233,0.07020918,0.65832610,-1.11046873,0.58437623,-0.24155699,-1.72283641,1.23603318,-0.22656203,1.01443422,0.00907215,4.51802316,-0.22656203,-0.18906498
2.00980743,-2.09498367,3.79989938,0.55913210,0.16823155,1.58700687,-0.65895459,1.21155364,1.81550648,0.03536852,-2.31306911,-0.41105346,0.43951761,0.05616176,-1.30316399,1.58992368,0.43951761,-1.24767506
-0.37519270,2.74658917,0.99933247,1.56863268,0.83613943,1.22929066,-2.99395166,0.37015542,-2.85509204,-1.21525496,7.51863099,-4.21237101,-2.00655984,1.69244573,-3.83734845,-2.39560856,-2.00655984,-3.82961345
-5.37078305,1.64919570,2.96746381,0.74599136,-2.03848185,0.47468009,2.69560172,0.68708050,-5.69631666,1.45543277,8.73479639,-3.64589428,-1.64972228,2.68426993,3.67595277,-2.13694189,-1.64972228,-1.57366573
-4.35083985,-4.93188836,2.33989504,-0.84233185,2.26148634,-2.34873980,0.23321444,-1.21464594,1.00506063,-0.04963378,-6.70448550,-1.97742613,-1.37008510,4.58940194,2.12453305,1.40676629,-1.37008510,0.01508552
3.96477238,1.36849473,1.43434470,0.12574719,-1.73580220,1.38502875,1.48374207,2.26689927,4.41518353,-0.05358870,-6.29321484,2.16685851,-2.87534993,-3.56771584,-2.88540828,5.04836586,-2.87534993,1.21453341
2.08981212,2.91863524,-5.11597644,-1.42590498,-2.45849875,0.73001225,0.81705941,1.44586941,2.08703940,0.55392225,7.13158163,-0.33947974,-0.54411882,-0.95095645,-0.00093058,-0.03665415,-0.54411882,-3.77516402
3.93102800,-0.92459588,-2.18856338,-0.33984606,-1.47609269,-3.94715583,4.06111427,0.65178581,0.68109747,2.25826515,5.55315395,-0.07498051,3.51098492,-0.46471545,-0.37254210,-0.96459981,3.51098492,-0.05191791
-0.61465404,-4.80410573,3.51120215,-5.23400376,3.47040010,-3.65912826,-0.23737326,-0.52925402,-0.00479788,-3.62541989,-9.06331723,-0.55060272,-1.22179525,4.65433087,1.57605488,-1.03405568,-1.22179525,2.84144619
-6.63740856,1.33621624,0.18659627,2.28566921,1.94376818,3.55507437,4.38958704,1.49049979,-4.23144753,0.47943286,4.88303812,2.13508696,-2.28067508,1.19058593,4.96149239,-2.51389001,-2.28067508,1.98309654
2.32177477,-0.62358433,-1.08538190,-0.16436003,-0.67052386,0.60191131,-0.51239618,3.65210138,3.79664217,1.65040054,-6.62224937,2.26153338,-4.14214116,-4.44057176,0.31287868,0.88818572,-4.14214116,-0.97730050
3.63875503,1.03399587,-3.32315917,0.26034634,-0.57871781,-0.17829020,1.81372019,0.80887282,2.59218694,2.36278040,4.55815184,-2.23520481,0.72998847,0.52135408,1.15944249,1.04473877,0.72998847,-0.26373133
-2.15292517,1.80244457,0.80047077,0.32862155,-3.83094531,1.19655112,1.27037969,1.66958510,0.79062359,-1.07474189,-0.06843433,0.67883592,-0.89751921,-1.03636521,3.59349731,-0.68283328,-0.89751921,1.00379271
0.23043072,2.35345344,-0.31772862,0.95491413,-1.12049748,0.86792815,-3.20999728,-1.64928759,-1.21751182,0.70120405,6.32347839,-2.43462592,-0.47022796,2.72027389,-4.50229556,1.83561168,-0.47022796,-3.83332754
0.61277590,0.39789232,5.55458698,4.32297234,2.56011351,7.93803022,0.87769553,-2.12773879,-1.07408135,-0.96338497,0.37373150,1.60734892,-0.95927261,1.24314537,2.44210284,-3.21948162,-0.95927261,-2.90670098
0.00042924,-1.41224781,1.11110818,0.91298829,-4.57646662,1.76299384,0.17651202,3.31641583,1.09249930,2.30512037,-6.10973899,-0.65606301,-4.36648164,-1.72544674,0.14987883,5.60309062,-4.36648164,4.11764034
-1.05083426,0.43552250,3.69673933,-0.86374747,1.04655364,1.84299542,-0.74460488,0.66125168,0.33529671,-1.09890598,-2.01820181,-1.89779202,-0.20199324,-0.09720448,0.35750476,1.53370043,-0.20199324,0.39545691
1.62760164,1.18370184,-5.05824886,-0.68763643,-4.44226977,-0.95312028,5.20908981,-1.98818955,8.38346634,1.07581741,-0.14098154,6.14762117,4.16800157,-2.20912525,-0.44120559,0.20518673,4.16800157,-0.54473226
-3.54610700,-1.64094127,2.49152913,2.64108857,1.67797751,1.65147162,2.76637021,-1.96211593,-2.40807079,1.91220082,-0.10942690,-3.35663826,-0.84435127,-1.10239617,-1.11088003,-0.80952510,-0.84435127,-0.30886614
4.67355618,1.82852973,1.34603349,-3.34003927,4.94051742,2.27550303,-2.92752819,1.67049034,-2.38548651,0.29975977,4.81584674,3.97561601,-4.09422298,5.16147634,-1.73607343,-4.93426633,-4.09422298,-2.23863541
1.81577056,-4.81102789,1.24526038,-1.88867730,-2.17518012,-2.26675453,1.46126774,3.14605864,-1.15755908,-5.00864539,-1.95103501,-0.38802987,0.77992467,1.19555159,1.05659878,-0.49643003,0.77992467,2.41597370
-3.50206445,-4.34985950,0.39600886,-0.72196139,-3.59976950,0.61893391,3.51324748,3.92538668,3.38861773,-4.67386474,-1.37335591,1.24214927,1.91806749,1.07522688,1.20203219,0.63425583,1.91806749,2.95096499
-1.12418735,3.96965368,2.27209175,-0.63845640,0.66604766,2.54208048,3.35116488,-1.30769059,-5.33237493,-2.41179515,7.96389125,-0.78571731,-0.71916171,2.36670712,1.57887097,-3.98492068,-0.71916171,0.92795637
3.95179506,0.26944900,1.62402260,2.06176844,2.22166825,-1.91238657,-3.70220759,0.82809275,1.75765718,0.31755430,-1.10403664,-6.00527419,1.43204965,0.16433176,-0.58626067,0.99725001,1.43204965,0.80197612
-1.87577107,3.01125337,2.04851363,2.97976308,-0.52085413,-0.27255910,0.42733582,0.76094286,-4.03328120,0.03001018,5.72464049,-3.42637628,-3.28286596,0.94684200,-0.32824924,-2.21669929,-3.28286596,-1.63830490
-1.85450214,3.38196496,0.09384211,-1.31554586,-1.18184424,-0.85830861,-2.41997305,-0.16617412,-1.22736382,-2.82814404,0.39426355,3.22923904,0.44446361,-0.32435211,-0.32298127,1.66280455,0.44446361,-1.06689668
0.52395532,2.34726467,-2.08892416,-0.94579601,-3.11314915,0.69766210,-1.38094608,2.29230423,-2.34101108,0.64056129,8.14203719,-1.12102714,-0.22758990,3.07800082,1.23061600,2.11837609,-0.22758990,1.13898383
2.07463413,0.19079129,0.95628891,3.39151328,3.22158677,0.70439632,0.21722115,-0.51813089,0.07658882,-1.92763382,-1.52419671,-1.08028768,-1.85926064,0.39102241,1.96050702,-4.39193769,-1.85926064,-1.01654446
4.08396143,-1.58752570,-1.64245777,6.23444894,-3.76894021,0.51463624,1.45276933,2.31063224,2.78465916,-3.56084081,2.03806659,-3.61329609,-1.92496396,1.78386082,-1.79572427,4.83396175,-1.92496396,-2.36564935
0.23965879,1.31298030,0.16803834,-2.26798628,-3.73006043,4.16110796,-5.12614139,5.33455983,-2.30037809,-2.21694015,10.06806015,0.41493927,0.19322040,4.22112336,-1.80548560,2.68467593,0.19322040,-0.44766481
2.66407076,-0.31979740,1.56187933,-1.83070723,-0.23523444,-2.80560564,-0.38791528,1.78559430,-0.08309341,-0.10311751,-5.59393800,-0.66302889,-2.86172575,-1.47141166,-0.74541143,2.00625559,-2.86172575,1.70065112
0.21583209,-0.95524313,-2.26515449,0.70755048,-3.91045341,-0.74596075,-1.63190766,1.64566103,0.07074041,-0.35148066,0.05416171,-4.35011538,1.33981228,-1.60178037,-0.07950531,2.48870072,1.33981228,3.83874170
-0.88396836,4.64779781,4.66846341,0.87667401,0.05911146,1.29616466,-3.35245748,4.70949027,-0.37823109,1.50468295,7.38968892,0.94128923,2.71653048,2.47706418,3.63813542,-2.57292960,2.71653048,2.68993198
3.02984057,-2.72712261,1.19666300,1.97141364,-3.91443335,1.91190908,0.88602895,2.45614144,1.68957053,2.84028089,2.13179051,0.16617627,-2.14894644,2.26933298,2.38696138,1.69615297,-2.14894644,-4.59224283
0.14142548,-0.10969384,3.68482348,1.01027280,-1.67992548,-0.31622678,1.44876519,1.39125746,0.12070727,0.77658179,-0.39711547,-3.32114184,-1.14164256,0.58617645,-2.41664482,-2.14112342,-1.14164256,5.09958485
0.86311358,3.86347346,1.00518369,3.30864845,0.45626480,-0.44774349,-2.97109373,0.02432310,0.97332089,-0.63801948,-7.35366381,1.67028720,-2.12380410,-2.98845300,3.07471262,2.16020746,-2.12380410,1.49811906
0.77108484,0.39185090,2.10592327,-1.53819417,-0.19937457,-3.21397235,-0.11644466,-4.33903136,0.46188043,1.11417407,-8.92306647,1.07619904,-4.24496704,2.38943640,3.48584257,2.69139238,-4.24496704,-3.21301863
1.72617929,-1.04880195,-0.02011796,2.98993444,-1.80694864,-1.42510083,0.72844233,-0.53166998,1.65875899,0.79260856,-3.36763324,-1.81480325,0.39873778,0.13656548,2.42556701,0.34815140,0.39873778,2.83494341
2.29891800,4.65077722,-0.14804809,1.21677757,-3.81475164,2.16762885,-1.72092902,2.23161932,2.39805904,-1.99706057,0.07801967,0.58204063,-2.12930086,-0.71198164,-2.49205620,4.81375828,-2.12930086,2.03615060
-0.30350744,1.15105681,1.90863974,2.28573325,5.51347477,-1.21708541,-2.35719662,-1.68884392,-0.71266324,4.25484802,-1.31856089,-1.46182015,-2.09660314,2.91125616,0.36070159,-0.15918462,-2.09660314,-0.61266002
1.74047917,0.39417194,-2.96587481,0.60835792,-0.41680782,-3.37279577,1.63928483,2.24230528,1.58523212,-1.76478816,1.62682113,2.00431377,1.06959770,-1.65767927,-2.58532694,1.07386786,1.06959770,0.04050517
1.38949148,2.99216809,1.78970065,2.18135737,0.45182772,-4.46192852,-1.93525641,-0.44417844,-0.53936472,2.08903584,-5.52958036,-1.83394103,-1.43898544,-3.19585063,0.90029707,0.61508144,-1.43898544,2.05111450
-0.06494497,-1.99945221,5.20801443,0.14726465,4.65672467,3.54856340,5.51984765,-6.84501845,-0.91560293,-0.06276539,-12.97578466,-4.64192589,-5.46975518,-4.30230942,-2.82147038,3.39659891,-5.46975518,-1.61326091
6.61512726,3.37079631,-3.53473764,2.46752174,-3.97413428,1.87849616,-2.24895765,-1.84756389,0.54095698,-2.08847396,9.67957899,-0.80233990,0.96899405,1.60955104,-2.32977442,-0.26921216,0.96899405,-7.08682916
5.65126737,-0.90001782,4.21777622,-0.79383401,-1.20941647,1.14764003,2.85584870,2.22832649,-7.13178570,-4.02983833,3.24176412,-3.97114670,-3.53702499,-0.23185736,2.52077305,-2.65018501,-3.53702499,-0.89134413
-0.59575451,-0.17074550,2.07860764,-0.70334808,-1.24316880,0.47945195,-3.10001687,0.67216520,2.48800069,-1.17862304,-3.15633839,-2.34323197,-0.15241256,1.89566968,2.71302561,-0.72240008,-0.15241256,0.74213525
7.77197847,1.39822828,-0.33109946,-4.88356718,3.06851970,-0.13243919,1.35246640,0.07924342,-6.28554976,0.78342649,5.07385709,-0.21536186,-0.24747903,-0.61390050,3.58841692,-1.83537832,-0.24747903,-0.68754078
2.61434886,-2.86402936,2.99645389,0.61979332,-0.88968334,-1.22849438,-1.48332726,3.19541172,-6.29010873,-1.77710434,-0.36431085,1.17281393,-3.23012013,1.69660944,-0.32687510,-1.46189320,-3.23012013,1.75149305
2.27916518,-2.04235473,1.12451275,-3.17798889,-0.34998567,-0.85694245,1.25818677,3.74958868,-1.65913958,-0.98253438,-4.35752191,3.32090220,-1.47538834,-3.89910969,-0.48506574,-0.92882044,-1.47538834,2.99116665
0.04430005,1.19514757,-1.17403616,-1.04527000,-0.10361221,0.41542929,5.43055931,7.35841777,-0.46289173,-1.12463439,14.55553908,1.62641763,4.23155872,-0.18407664,-2.04148337,-3.38608023,4.23155872,3.43252077
3.75748394,-2.00967801,-0.83019044,1.26227721,1.97715166,-1.53769274,1.54252525,1.58651187,-0.07012035,-4.37231502,2.80666922,-0.79513654,-0.38722355,4.72631012,-2.33811469,1.61071745,-0.38722355,0.38261018
-0.67123766,-3.77261678,-1.99552373,2.01984806,-2.91451246,-3.34669397,1.31902729,3.74369758,-0.05845706,-3.01516057,3.54868182,4.41977833,2.88586540,3.32561321,-0.51769615,1.08687791,2.88586540,1.75926716
-0.99651737,0.09856685,-0.28878389,3.31206321,2.55751318,5.94432768,-1.66061388,-0.93619493,-2.21790045,-2.15206054,6.36724920,-1.54084227,2.20966544,-1.81329065,0.22081645,-5.42631491,2.20966544,-4.41367865
0.16383684,1.13651838,-3.57912563,1.47797823,0.22424438,-4.11281426,0.44318167,-1.94445648,-5.09980333,-4.04066671,-7.07999086,1.70572803,0.02318188,-7.35534086,2.60462171,4.88785442,0.02318188,0.75355826
2.67850298,0.89633478,-0.25437423,-2.02615770,-1.24800713,-0.50182439,3.01905793,-1.15330708,-1.06896660,0.66356036,0.08127615,1.92227301,-1.25485412,-0.68460145,-0.43596092,3.26899861,-1.25485412,-1.56248785
-3.59189421,-4.39106728,-2.09793115,-2.69057800,1.51927634,-3.33814299,-0.04078436,2.91541772,2.51636187,1.74845170,1.16997431,-3.46407608,1.46289684,0.50301972,-0.80055660,-1.38793527,1.46289684,-0.94085074
-2.77653809,-1.44279309,0.89982056,-0.40430247,4.04011903,0.98911675,-0.83996169,1.38614915,1.81311155,-3.03452245,-1.54266097,-2.52335434,-0.51130198,-0.30467866,1.92612229,-1.86058160,-0.51130198,-4.05986732
0.16393000,-1.96461375,2.23746912,-2.88536515,-1.77788333,-1.51246260,2.37721124,1.01130705,1.16202690,-1.51756105,-6.31306971,0.69659667,-0.99094967,-2.46486683,-0.98417028,1.21249658,-0.99094967,1.50245665
-2.10967890,2.18341613,-2.23546877,2.39736762,-1.76818354,-0.52233095,0.61009298,-1.61481412,2.75706676,-0.29046112,-4.06314667,-0.61123113,-2.72321446,-0.90416368,0.74265696,0.67135969,-2.72321446,0.78308089
0.68913651,-1.10131988,0.26493835,-0.98140004,3.31683044,0.71188418,-0.62367897,3.39505824,-2.84772600,-3.18534978,6.24698952,-1.84724754,-3.00443521,5.36022814,2.52322156,-5.48306115,-3.00443521,-2.07130644
-1.24510826,-4.03331101,-2.12592418,0.37108371,3.13715951,1.81287013,1.89560667,-2.99547835,0.85909580,-1.75736551,-4.88357156,-1.05247938,0.85388216,-2.35615060,0.86398674,-0.49778902,0.85388216,-2.02855994
